Entry_No,Posting_Date,Document_Type,Document_No,External_Document_No,Transaction_No,G_L_Account_No,Description,Amount,Debit_Amount,Credit_Amount,Source_Code,Source_Type,Source_No,Dimension_Set_ID,Global_Dimension_1_Code,Global_Dimension_2_Code,Business_Unit_Code,IC_Partner_Code,User_ID,Reversed,Reversed_by_Entry_No,Reversed_Entry_No
580,2026-05-31,,WB-2026-05,,580,I25362,STAFF WELFARE,75000.0,75000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
581,2026-05-31,,WB-2026-05,,581,I25365,Donations-Charitable,105000.0,105000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
582,2026-05-31,,WB-2026-05,,582,I25367,Summary:Gen Exp Other,426734.04,426734.04,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
583,2026-05-31,,WB-2026-05,,583,I25401,Insurance-P.I.,1316413.25,1316413.25,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
584,2026-05-31,,WB-2026-05,,584,I25422,PC Supplies,75340.0,75340.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
585,2026-05-31,,WB-2026-05,,585,I25423,Comp-Depreciation,672100.05,672100.05,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
586,2026-05-31,,WB-2026-05,,586,I25427,Software Implementation,1746259.2,1746259.2,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
587,2026-05-31,,WB-2026-05,,587,I25428,Software Maintenance,731657.92,731657.92,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
588,2026-05-31,,WB-2026-05,,588,I25429,Software Licence Fees,3833502.46,3833502.46,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
589,2026-05-31,,WB-2026-05,,589,I25455,MV - Leasing Costs (non personnel),578484.35,578484.35,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
590,2026-05-31,,WB-2026-05,,590,ZAAC-TAXEXPENSE,Tax expense,16648717.41,16648717.41,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
591,2026-06-30,,WB-2026-06,,591,B35200,Furn Accum-Depreciation,-271543.75,0,271543.75,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
592,2026-06-30,,WB-2026-06,,592,B35240,Equip Accum-Depr,-848194.04,0,848194.04,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
593,2026-06-30,,WB-2026-06,,593,B35250,Comp Equip-Cost Open Balance,632500.0,632500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
594,2026-06-30,,WB-2026-06,,594,B35290,Comp Equip- Accum Depreciation,-672099.02,0,672099.02,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
595,2026-06-30,,WB-2026-06,,595,B35330,Goodwill-Accum. Amortisation,-65027.17,0,65027.17,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
596,2026-06-30,,WB-2026-06,,596,B35340,Comp S/Ware Acc -Write Off,-783300.68,0,783300.68,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
597,2026-06-30,,WB-2026-06,,597,B35370,Lease Improv - Accum Ammortization,-775515.93,0,775515.93,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
598,2026-06-30,,WB-2026-06,,598,B35420,Deferred Tax,-27367272.48,0,27367272.48,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
599,2026-06-30,,WB-2026-06,,599,B55110,Other Receivable,-39256.58,0,39256.58,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
600,2026-06-30,,WB-2026-06,,600,B55430,Interest Receivable,395404.0,395404.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
601,2026-06-30,,WB-2026-06,,601,B55480,Drs-Income Control,-7438052.42,0,7438052.42,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
602,2026-06-30,,WB-2026-06,,602,B55481,Staff Advance and Imprest,-2178544.0,0,2178544.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
603,2026-06-30,,WB-2026-06,,603,B55490,DUE TO/FROM ZAMARA HOLDING CO.,354563.55,354563.55,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
604,2026-06-30,,WB-2026-06,,604,B60090,EQUITY BANK,-8000575.0,0,8000575.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
605,2026-06-30,,WB-2026-06,,605,B60110,KENYA COMMERCIAL BANK,139769.0,139769.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
606,2026-06-30,,WB-2026-06,,606,B60160,NCBA Bank-US$ OFFICE,2089783.82,2089783.82,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
607,2026-06-30,,WB-2026-06,,607,B60180,NCBA Office Bank Account,-23301896.05,0,23301896.05,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
608,2026-06-30,,WB-2026-06,,608,B60190,PETTY CASH - OFFICE,50779.0,50779.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
609,2026-06-30,,WB-2026-06,,609,B60370,PAUL KAMOCHE PREPAID CARD,50000.0,50000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
610,2026-06-30,,WB-2026-06,,610,B60401,CBA CARD CENTRE,817897.38,817897.38,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
611,2026-06-30,,WB-2026-06,,611,B60410,JAMBO JET- AIRTICKETS,-1179410.0,0,1179410.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
612,2026-06-30,,WB-2026-06,,612,B65110,Other Receivables - Disbursements,1525539.7,1525539.7,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
613,2026-06-30,,WB-2026-06,,613,B65130,Due from/to AFRIB Transactional,-3687127.96,0,3687127.96,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
614,2026-06-30,,WB-2026-06,,614,B65150,Fixed Deposit Account,-7000000.0,0,7000000.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
615,2026-06-30,,WB-2026-06,,615,B65180,Debtors Prepaid other,-10394974.6,0,10394974.6,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
616,2026-06-30,,WB-2026-06,,616,B65290,Withholding IncomeTax,12124830.0,12124830.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
617,2026-06-30,,WB-2026-06,,617,B70130,Due to/from Dubai,3983562.06,3983562.06,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
618,2026-06-30,,WB-2026-06,,618,B70140,Zamara pension Scheme,-800899.0,0,800899.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
619,2026-06-30,,WB-2026-06,,619,B70180,Due to/from C & P/AFFS,3609797.67,3609797.67,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
620,2026-06-30,,WB-2026-06,,620,B70190,Withholding tax 5 %,333869.56,333869.56,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
621,2026-06-30,,WB-2026-06,,621,B70195,Withholding VAT 2%-Creditors,-30914.38,0,30914.38,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
622,2026-06-30,,WB-2026-06,,622,B70200,C&P Coop Sacco,-233970.99,0,233970.99,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
623,2026-06-30,,WB-2026-06,,623,B70210,Social Health Insurance Fund,-246183.0,0,246183.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
624,2026-06-30,,WB-2026-06,,624,B70220,National Social Security Fund,-802.0,0,802.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
625,2026-06-30,,WB-2026-06,,625,B70230,Paymaster General (PAYE,-2841041.0,0,2841041.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
626,2026-06-30,,WB-2026-06,,626,B70235,Salaries and Wages,4498283.64,4498283.64,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
627,2026-06-30,,WB-2026-06,,627,B70260,Stanchart Check off,3041.0,3041.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
628,2026-06-30,,WB-2026-06,,628,B70280,Prov-Sundries,-2289261.69,0,2289261.69,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
629,2026-06-30,,WB-2026-06,,629,B70310,Higher education loan Board,7429.0,7429.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
630,2026-06-30,,WB-2026-06,,630,B70340,CRS-Trade (Operating),-17582361.51,0,17582361.51,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
631,2026-06-30,,WB-2026-06,,631,B70360,Welfare Fund Contributons,87000.0,87000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
632,2026-06-30,,WB-2026-06,,632,B70400,Other Payables-Refunds,2590826.91,2590826.91,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
633,2026-06-30,,WB-2026-06,,633,B70410,Housing Levy,-249372.0,0,249372.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
634,2026-06-30,,WB-2026-06,,634,B75120,Tax Provision-Other,29168687.74,29168687.74,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
635,2026-06-30,,WB-2026-06,,635,B80110,Bonus(General provision),600000.0,600000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
636,2026-06-30,,WB-2026-06,,636,B80170,VAT Control Account,18425640.43,18425640.43,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
637,2026-06-30,,WB-2026-06,,637,I10060,Actuarial - Once-off,-18189496.92,0,18189496.92,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
638,2026-06-30,,WB-2026-06,,638,I10067,AF Trust Fund,-1443351.0,0,1443351.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
639,2026-06-30,,WB-2026-06,,639,I10068,Retirement plans - Income Draw Down,-2833438.0,0,2833438.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
640,2026-06-30,,WB-2026-06,,640,I1007,Management Fees,-3384922.02,0,3384922.02,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
641,2026-06-30,,WB-2026-06,,641,I10070,IPP - Vuna Retirement Plan,-14953506.18,0,14953506.18,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
642,2026-06-30,,WB-2026-06,,642,I10071,MC-ADMIN FEES,-3131374.53,0,3131374.53,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
643,2026-06-30,,WB-2026-06,,643,I10073,AFRF Admin Fees,-14637142.17,0,14637142.17,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
644,2026-06-30,,WB-2026-06,,644,I10121,Interest Income,-554108.0,0,554108.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
645,2026-06-30,,WB-2026-06,,645,I10122,Trustee Training/Workshops,-6992025.87,0,6992025.87,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
646,2026-06-30,,WB-2026-06,,646,I10123,Other Incomes - one off,-9000.0,0,9000.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
647,2026-06-30,,WB-2026-06,,647,I10124,Conference Fees,-25432603.23,0,25432603.23,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
648,2026-06-30,,WB-2026-06,,648,I25001,Emol.Pack-Salaries,65168626.03,65168626.03,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
649,2026-06-30,,WB-2026-06,,649,I25002,Emol.Pack-Housing Subsid,986558.01,986558.01,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
650,2026-06-30,,WB-2026-06,,650,I25003,Emol.Pack-Med.Contribut.,3372085.56,3372085.56,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
651,2026-06-30,,WB-2026-06,,651,I25004,Emol.Pack-Pens.Contribut.,5692720.99,5692720.99,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
652,2026-06-30,,WB-2026-06,,652,I25005,Emol.Pack-Other,147000.0,147000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
653,2026-06-30,,WB-2026-06,,653,I25009,Co.Contrib-Life Assurance,930285.58,930285.58,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
654,2026-06-30,,WB-2026-06,,654,I25024,Welfare-General,43200.0,43200.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
655,2026-06-30,,WB-2026-06,,655,I25026,Training EXTERNAL,610800.0,610800.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
656,2026-06-30,,WB-2026-06,,656,I25027,Training INTERNAL,37000.0,37000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
657,2026-06-30,,WB-2026-06,,657,I25029,Other Staff Costs,-9534562.92,0,9534562.92,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
658,2026-06-30,,WB-2026-06,,658,I25043,NITA Contribution Employer,11550.0,11550.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
659,2026-06-30,,WB-2026-06,,659,I25044,Emol-Pack PRMF,-322760.0,0,322760.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
660,2026-06-30,,WB-2026-06,,660,I25071,Prem-Cleaning,247500.0,247500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
661,2026-06-30,,WB-2026-06,,661,I25072,Prem-Electricity,111308.42,111308.42,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
662,2026-06-30,,WB-2026-06,,662,I25073,Prem-Security,68967.0,68967.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
663,2026-06-30,,WB-2026-06,,663,I25074,Prem-Rates,452598.29,452598.29,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
664,2026-06-30,,WB-2026-06,,664,I25079,Prem-Rental(EXTERNAL),2118586.06,2118586.06,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
665,2026-06-30,,WB-2026-06,,665,I25080,Prem-Parking(EXTERNAL),344280.0,344280.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
666,2026-06-30,,WB-2026-06,,666,I25111,Printing-General,218161.5,218161.5,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
667,2026-06-30,,WB-2026-06,,667,I25114,Stationery-General,252749.99,252749.99,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
668,2026-06-30,,WB-2026-06,,668,I25141,Prof.Fees-Audit Fees,2280641.0,2280641.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
669,2026-06-30,,WB-2026-06,,669,I25145,Prof.Fees-Other,2729347.03,2729347.03,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
670,2026-06-30,,WB-2026-06,,670,I25181,Trav. Air Fares,3002324.5,3002324.5,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
671,2026-06-30,,WB-2026-06,,671,I25182,Trav. Accom.,2049193.51,2049193.51,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
672,2026-06-30,,WB-2026-06,,672,I25187,Conference Costs,16368169.39,16368169.39,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
673,2026-06-30,,WB-2026-06,,673,I25191,Travel Hotel Entert.:Travel Susp Acc,-70613.43,0,70613.43,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
674,2026-06-30,,WB-2026-06,,674,I25193,Conference Attended by Us,780300.0,780300.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
675,2026-06-30,,WB-2026-06,,675,I25203,Bus.Advert-General,1546151.79,1546151.79,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
676,2026-06-30,,WB-2026-06,,676,I25232,Telephone-Variable,429001.92,429001.92,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
677,2026-06-30,,WB-2026-06,,677,I25236,Courier Services Cost,85185.26,85185.26,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
678,2026-06-30,,WB-2026-06,,678,I25262,S/ware Depreciation,783300.68,783300.68,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
679,2026-06-30,,WB-2026-06,,679,I25263,Bldg.Imp.(L/Hold)-Deprec,775515.93,775515.93,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
680,2026-06-30,,WB-2026-06,,680,I25264,Furn-Depreciation,271543.75,271543.75,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
681,2026-06-30,,WB-2026-06,,681,I25265,Equip-Depreciation,848194.04,848194.04,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
682,2026-06-30,,WB-2026-06,,682,I25268,Goodwill amortisation,65027.17,65027.17,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
683,2026-06-30,,WB-2026-06,,683,I25291,Entertainment-(IN TOWN),1646169.42,1646169.42,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
684,2026-06-30,,WB-2026-06,,684,I25326,Int.Paid-Other,110409.93,110409.93,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
685,2026-06-30,,WB-2026-06,,685,I25329,Unrealised Currency gain/loss,56729.76,56729.76,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
686,2026-06-30,,WB-2026-06,,686,I25354,Equip-Maintenance,125300.0,125300.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
687,2026-06-30,,WB-2026-06,,687,I25358,Subscriptions General,512870.0,512870.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
688,2026-06-30,,WB-2026-06,,688,I25360,Bank Charges,1510.0,1510.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
689,2026-06-30,,WB-2026-06,,689,I25361,Books & Periodicals,49000.0,49000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
690,2026-06-30,,WB-2026-06,,690,I25362,STAFF WELFARE,27000.0,27000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
691,2026-06-30,,WB-2026-06,,691,I25365,Donations-Charitable,375000.0,375000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
692,2026-06-30,,WB-2026-06,,692,I25367,Summary:Gen Exp Other,768677.98,768677.98,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
693,2026-06-30,,WB-2026-06,,693,I25401,Insurance-P.I.,1316413.25,1316413.25,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
694,2026-06-30,,WB-2026-06,,694,I25422,PC Supplies,82000.0,82000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
695,2026-06-30,,WB-2026-06,,695,I25423,Comp-Depreciation,672099.02,672099.02,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
696,2026-06-30,,WB-2026-06,,696,I25428,Software Maintenance,740961.44,740961.44,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
697,2026-06-30,,WB-2026-06,,697,I25429,Software Licence Fees,3949077.27,3949077.27,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
698,2026-06-30,,WB-2026-06,,698,I25455,MV - Leasing Costs (non personnel),2434904.85,2434904.85,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
699,2026-06-30,,WB-2026-06,,699,ZAAC-TAXEXPENSE,Tax expense,12581298.74,12581298.74,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
