entity,period,statement,category_l1,category_l2,statement_line_code,line_label,line_order,dbt_kes,client_kes,difference,difference_pct,status,reason,note,client_as_stated_kes
C&P,2026-06,SCI,EXPENSES,Operating expenses,premises,Premises,140,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,2086770.48,2086770.48,0.0,0.0,tie,,,2086770.48
C&P,2026-06,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,857199.98,857199.98,-0.0,-0.0,tie,,,857199.98
C&P,2026-06,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,75247.5,75247.5,0.0,0.0,tie,,,75247.5
C&P,2026-06,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,3384922.02,3384922.02,0.0,0.0,tie,,,3384922.02
C&P,2026-06,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SCI,EXPENSES,Taxation,taxation,Taxation,230,4921724.88,4921724.88,0.0,0.0,tie,,,4921724.88
C&P,2026-06,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,4287361.0,4287361.0,0.0,0.0,tie,,,4287361.0
C&P,2026-06,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,45629603.0,45629603.0,0.0,0.0,tie,,,45629603.0
C&P,2026-06,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,7341367.2,7341367.2,-0.0,-0.0,tie,,,7341367.2
C&P,2026-06,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,87712683.56,87712683.56,-0.0,-0.0,tie,,,87712683.56
C&P,2026-06,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,12646453.33,12646453.33,0.0,0.0,tie,,,12646453.33
C&P,2026-06,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,22284303.0,22284303.0,0.0,0.0,tie,,,22284303.0
C&P,2026-06,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,4181233.12,4181233.12,-0.0,-0.0,tie,,,4181233.12
C&P,2026-06,SFP,ASSETS,Current Assets,accrued_income,Accrued Income,410,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,25000000.0,25000000.0,0.0,0.0,tie,,,-25000000.0
C&P,2026-06,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,133494468.71,133494469.71,-1.0,-0.0,tie,,,-133494469.71
C&P,2026-06,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,11484024.73,11484024.73,-0.0,-0.0,tie,,,-11484024.73
C&P,2026-06,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,14104509.77,14104509.77,-0.0,-0.0,tie,,,-14104509.77
C&P,2026-06,SFP,EQUITY AND LIABILITIES,Current Liabilities,deferred_revenue,Deferred Revenue,490,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,0.0,0.0,0.0,,tie,,,0.0
C&P,2026-06,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,7598108.07,7598108.07,-0.0,-0.0,tie,,,-7598108.07
DRC,2026-02,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SCI,INCOME,Other income,other_income,Other Income,70,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,3876538.06,3876538.08,-0.02,-0.0,tie,,,3876538.08
DRC,2026-02,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,819308.75,819308.75,0.0,0.0,tie,,,819308.75
DRC,2026-02,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,55514.3,55514.3,-0.0,-0.0,tie,,,55514.3
DRC,2026-02,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,141611.39,141611.39,-0.0,-0.0,tie,,,141611.39
DRC,2026-02,SCI,EXPENSES,Operating expenses,communications,Communications,120,470941.25,470941.25,0.0,0.0,tie,,,470941.25
DRC,2026-02,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,116057.99,116057.99,-0.0,-0.0,tie,,,116057.99
DRC,2026-02,SCI,EXPENSES,Operating expenses,premises,Premises,140,2158612.76,2158612.76,0.0,0.0,tie,,,2158612.76
DRC,2026-02,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,1416178.4,1416178.4,0.0,0.0,tie,,,1416178.4
DRC,2026-02,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,1339005.97,1339005.96,0.01,0.0,tie,,,1339005.96
DRC,2026-02,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,702912.72,702912.72,-0.0,-0.0,tie,,,702912.72
DRC,2026-02,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,580622.82,580622.82,0.0,0.0,tie,,,580622.82
DRC,2026-02,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,1713103.63,1713103.63,0.0,0.0,tie,,,1713103.63
DRC,2026-02,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,316155.12,316155.12,-0.0,-0.0,tie,,,316155.12
DRC,2026-02,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SCI,EXPENSES,Taxation,taxation,Taxation,230,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,12210286.36,12210284.85,1.51,0.0,DIFFERENCE,rounding / FX,,12210284.85
DRC,2026-02,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,41178686.36,41178686.36,0.0,0.0,tie,,,41178686.36
DRC,2026-02,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,11024867.38,11024875.26,-7.88,-0.0,DIFFERENCE,rounding / FX,,11024875.26
DRC,2026-02,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,-10058760.46,-10058760.46,0.0,-0.0,tie,,,-10058760.46
DRC,2026-02,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,20831189.88,20831189.88,0.0,0.0,tie,,,20831189.88
DRC,2026-02,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,533691.23,533691.23,0.0,0.0,tie,,,533691.23
DRC,2026-02,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,-142808.37,-142808.37,0.0,-0.0,tie,,,-142808.37
DRC,2026-02,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,74207214.16,74207214.16,0.0,0.0,tie,,,-74207214.16
DRC,2026-02,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,0.0,184.17,-184.17,-100.0,DIFFERENCE,we show nothing,,-184.17
DRC,2026-02,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,-51352540.4,-51352540.4,-0.0,0.0,tie,,,51352540.4
DRC,2026-02,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,-6108455.09,-6108455.09,0.0,-0.0,tie,,,6108455.09
DRC,2026-02,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-02,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,-2480793.98,-2480735.07,-58.91,0.0,DIFFERENCE,rounding / FX,,2480735.07
DRC,2026-02,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,61311490.98,61311490.98,0.0,0.0,tie,,,-61311490.98
DRC,2026-02,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,18090512.88,18090512.88,-0.0,-0.0,tie,,,-18090512.88
DRC,2026-03,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SCI,INCOME,Other income,other_income,Other Income,70,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,5706452.52,5706452.53,-0.01,-0.0,tie,,,5706452.53
DRC,2026-03,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,1493593.67,1493593.67,0.0,0.0,tie,,,1493593.67
DRC,2026-03,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,163965.52,163965.52,0.0,0.0,tie,,,163965.52
DRC,2026-03,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,360504.55,360504.55,-0.0,-0.0,tie,,,360504.55
DRC,2026-03,SCI,EXPENSES,Operating expenses,communications,Communications,120,531532.6,531532.6,0.0,0.0,tie,,,531532.6
DRC,2026-03,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,131853.71,131853.71,-0.0,-0.0,tie,,,131853.71
DRC,2026-03,SCI,EXPENSES,Operating expenses,premises,Premises,140,3204739.37,3204739.37,0.0,0.0,tie,,,3204739.37
DRC,2026-03,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,2326069.43,2326069.43,-0.0,-0.0,tie,,,2326069.43
DRC,2026-03,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,3053697.46,3053697.47,-0.01,-0.0,tie,,,3053697.47
DRC,2026-03,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,1056834.24,1056834.24,0.0,0.0,tie,,,1056834.24
DRC,2026-03,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,862350.21,862350.21,0.0,0.0,tie,,,862350.21
DRC,2026-03,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,2196288.82,2196288.82,0.0,0.0,tie,,,2196288.82
DRC,2026-03,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,475341.46,475341.46,-0.0,-0.0,tie,,,475341.46
DRC,2026-03,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SCI,EXPENSES,Taxation,taxation,Taxation,230,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,11942486.07,11942486.07,-0.0,-0.0,tie,,,11942486.07
DRC,2026-03,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,49340574.48,49340574.48,0.0,0.0,tie,,,49340574.48
DRC,2026-03,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,10939721.41,10939721.41,-0.0,-0.0,tie,,,10939721.41
DRC,2026-03,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,-10129706.6,-10129706.6,-0.0,0.0,tie,,,-10129706.6
DRC,2026-03,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,9625448.27,9625448.27,0.0,0.0,tie,,,9625448.27
DRC,2026-03,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,537455.45,537455.45,-0.0,-0.0,tie,,,537455.45
DRC,2026-03,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,-143815.62,-143815.62,0.0,-0.0,tie,,,-143815.62
DRC,2026-03,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,74730610.26,74730610.26,0.0,0.0,tie,,,-74730610.26
DRC,2026-03,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,0.0,-16200.85,16200.85,-100.0,DIFFERENCE,we show nothing,,16200.85
DRC,2026-03,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,-51467741.67,-51467741.67,0.0,-0.0,tie,,,51467741.67
DRC,2026-03,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,-3472710.69,-3472710.69,-0.0,0.0,tie,,,3472710.69
DRC,2026-03,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-03,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,-2202540.88,-2202540.88,0.0,-0.0,tie,,,2202540.88
DRC,2026-03,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,54540747.28,54540747.28,0.0,0.0,tie,,,-54540747.28
DRC,2026-03,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,22791627.94,22791627.94,0.0,0.0,tie,,,-22791627.94
DRC,2026-04,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SCI,INCOME,Other income,other_income,Other Income,70,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,7624466.57,7624466.57,-0.0,-0.0,tie,,,7624466.57
DRC,2026-04,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,1909447.09,1909447.09,-0.0,-0.0,tie,,,1909447.09
DRC,2026-04,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,274392.03,274392.03,0.0,0.0,tie,,,274392.03
DRC,2026-04,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,384960.0,384960.0,-0.0,-0.0,tie,,,384960.0
DRC,2026-04,SCI,EXPENSES,Operating expenses,communications,Communications,120,731767.25,731767.25,0.0,0.0,tie,,,731767.25
DRC,2026-04,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,241708.15,241708.15,0.0,0.0,tie,,,241708.15
DRC,2026-04,SCI,EXPENSES,Operating expenses,premises,Premises,140,4442933.91,4442933.9,0.01,0.0,tie,,,4442933.9
DRC,2026-04,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,2588852.9,2588852.9,0.0,0.0,tie,,,2588852.9
DRC,2026-04,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,5463166.14,5463166.14,-0.0,-0.0,tie,,,5463166.14
DRC,2026-04,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,1408685.57,1408685.57,0.0,0.0,tie,,,1408685.57
DRC,2026-04,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,1035970.39,1035970.4,-0.01,-0.0,tie,,,1035970.4
DRC,2026-04,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,2602993.07,2602993.08,-0.01,-0.0,tie,,,2602993.08
DRC,2026-04,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,633596.67,633596.67,-0.0,-0.0,tie,,,633596.67
DRC,2026-04,SCI,EXPENSES,Finance costs,finance_costs,Finance cost,220,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SCI,EXPENSES,Taxation,taxation,Taxation,230,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SFP,ASSETS,Non-Current Assets,ppe,"Property, Plant and Equipment",240,12040042.91,12040042.91,0.0,0.0,tie,,,12040042.91
DRC,2026-04,SFP,ASSETS,Non-Current Assets,computer_software,Intangible - computer software,250,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SFP,ASSETS,Non-Current Assets,goodwill,Intangible - goodwill,260,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SFP,ASSETS,Non-Current Assets,investment_in_associate,Investment in associate,270,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SFP,ASSETS,Non-Current Assets,investment_unquoted_equity,Investment in unquoted equity securities,280,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SFP,ASSETS,Non-Current Assets,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,290,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SFP,ASSETS,Non-Current Assets,deferred_tax,Deferred tax,310,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SFP,ASSETS,Current Assets,trade_receivables,Trade Receivables (Debtors),320,43593875.22,43593875.22,0.0,0.0,tie,,,43593875.22
DRC,2026-04,SFP,ASSETS,Current Assets,premium_receivables,Premium Receivables,330,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SFP,ASSETS,Current Assets,other_receivables,Other Receivables,340,11442933.92,11442933.92,-0.0,-0.0,tie,,,11442933.92
DRC,2026-04,SFP,ASSETS,Current Assets,due_from_to_related_parties,Due from/to related parties,350,-10070454.88,-10070454.88,0.0,-0.0,tie,,,-10070454.88
DRC,2026-04,SFP,ASSETS,Current Assets,office_cash,Cash - Office Cash,360,12569986.09,12569986.09,-0.0,-0.0,tie,,,12569986.09
DRC,2026-04,SFP,ASSETS,Current Assets,deposits,Cash - Deposits,380,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SFP,ASSETS,Current Assets,placements,Cash - Placements,390,534311.7,534311.7,0.01,0.0,tie,,,534311.7
DRC,2026-04,SFP,ASSETS,Current Assets,tax_recoverable,Tax recoverable,400,12029.6,12029.6,0.0,0.0,tie,,,12029.6
DRC,2026-04,SFP,EQUITY AND LIABILITIES,Equity,share_capital,Share capital,420,74293488.24,74293488.24,0.0,0.0,tie,,,-74293488.24
DRC,2026-04,SFP,EQUITY AND LIABILITIES,Equity,translation_reserve,Translation reserve,430,0.0,5954.01,-5954.01,-100.0,DIFFERENCE,we show nothing,,-5954.01
DRC,2026-04,SFP,EQUITY AND LIABILITIES,Equity,proposed_dividend,Proposed dividend,440,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SFP,EQUITY AND LIABILITIES,Equity,retained_earnings,Retained earnings,450,-51166691.23,-51166691.23,0.0,-0.0,tie,,,51166691.23
DRC,2026-04,SFP,EQUITY AND LIABILITIES,Equity,net_profit,Net Profit (derived),460,-6551311.79,-6551311.79,-0.0,0.0,tie,,,6551311.79
DRC,2026-04,SFP,EQUITY AND LIABILITIES,Equity,non_controlling_interests,Non-controlling interests,470,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-04,SFP,EQUITY AND LIABILITIES,Current Liabilities,trade_and_other_payables,Trade and other payables,480,-680436.56,-680436.56,0.0,-0.0,tie,,,680436.56
DRC,2026-04,SFP,EQUITY AND LIABILITIES,Current Liabilities,premium_payable,Premium payable,500,54221721.9,54221721.9,0.0,0.0,tie,,,-54221721.9
DRC,2026-04,SFP,EQUITY AND LIABILITIES,Current Liabilities,borrowings,Borrowings,510,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-05,SCI,INCOME,Revenue,actuarial_fees,Actuarial Fees,10,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-05,SCI,INCOME,Revenue,insurance_commissions,Insurance Commissions,40,25057589.19,25057589.19,-0.0,-0.0,tie,,,-25057589.19
DRC,2026-05,SCI,INCOME,Revenue,saas_income,SAAS (Software as a Service),50,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-05,SCI,INCOME,Other income,other_income,Other Income,70,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-05,SCI,EXPENSES,Operating expenses,personnel_costs,Personnel Costs,80,9404193.7,9404193.7,0.0,0.0,tie,,,9404193.7
DRC,2026-05,SCI,EXPENSES,Operating expenses,travelling,Travelling,90,2757140.78,2757140.78,0.0,0.0,tie,,,2757140.78
DRC,2026-05,SCI,EXPENSES,Operating expenses,entertainment,Entertainment,100,322652.86,322652.86,-0.0,-0.0,tie,,,322652.86
DRC,2026-05,SCI,EXPENSES,Operating expenses,it_costs,IT Costs,110,385116.32,385116.32,-0.0,-0.0,tie,,,385116.32
DRC,2026-05,SCI,EXPENSES,Operating expenses,communications,Communications,120,773453.2,773453.2,0.0,0.0,tie,,,773453.2
DRC,2026-05,SCI,EXPENSES,Operating expenses,printing_stationery,Printing & Stationery,130,337546.36,337546.35,0.01,0.0,tie,,,337546.35
DRC,2026-05,SCI,EXPENSES,Operating expenses,premises,Premises,140,5335890.66,5335890.66,-0.0,-0.0,tie,,,5335890.66
DRC,2026-05,SCI,EXPENSES,Operating expenses,advertising_pr,Advertising & PR,150,2597664.56,2597664.56,0.0,0.0,tie,,,2597664.56
DRC,2026-05,SCI,EXPENSES,Operating expenses,insurance,Insurance,160,0.0,0.0,0.0,,tie,,,0.0
DRC,2026-05,SCI,EXPENSES,Operating expenses,professional_fees,Professional Fees,170,6262981.67,6262981.67,0.0,0.0,tie,,,6262981.67
DRC,2026-05,SCI,EXPENSES,Operating expenses,depreciation,Depreciation,180,1761572.0,1761571.99,0.01,0.0,tie,,,1761571.99
DRC,2026-05,SCI,EXPENSES,Operating expenses,motor_vehicle_expenses,Motor Vehicle Expenses,190,1133376.67,1133376.67,0.0,0.0,tie,,,1133376.67
DRC,2026-05,SCI,EXPENSES,Operating expenses,general_expenses,General Expenses,200,3616007.53,3616007.53,-0.0,-0.0,tie,,,3616007.53
DRC,2026-05,SCI,EXPENSES,Operating expenses,management_expense,Management Expense,210,792317.44,792317.44,-0.0,-0.0,tie,,,792317.44
