period,period_end,entity,statement,section_group,line_label,row_type,statement_line_code,amount_client_basis,amount_presentation,source_tab,source_row,source_file
2026-05,2026-05-31,ZAAC,SCI,General Expenses,Subscriptions General,detail,general_expenses,4987212.45,4987212.45,SCI Detailed,112,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,General Expenses,Subscriptions General,detail,general_expenses,61346.5,61346.5,SCI Detailed,112,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,General Expenses,Subscriptions General,detail,general_expenses,3023938.42,3023938.42,SCI Detailed,112,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,General Expenses,Subscriptions General,detail,general_expenses,284800.62,284800.62,SCI Detailed,112,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,General Expenses,Subscriptions General,detail,general_expenses,491853.49,491853.49,SCI Detailed,112,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,General Expenses,Subscriptions General,detail,general_expenses,0.0,0.0,SCI Detailed,112,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,General Expenses,Subscriptions General,detail,general_expenses,0.0,0.0,SCI Detailed,112,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,General Expenses,Subscriptions General,detail,general_expenses,0.0,0.0,SCI Detailed,112,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,General Expenses,Subscriptions General,detail,general_expenses,71440.37,71440.37,SCI Detailed,112,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,General Expenses,Subscriptions General,detail,general_expenses,785093.8,785093.8,SCI Detailed,112,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,General Expenses,Subscriptions General,detail,general_expenses,0.0,0.0,SCI Detailed,112,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,General Expenses,Donations-Charitable,detail,general_expenses,2345000.0,2345000.0,SCI Detailed,114,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,General Expenses,Donations-Charitable,detail,general_expenses,0.0,0.0,SCI Detailed,114,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,General Expenses,Donations-Charitable,detail,general_expenses,500000.0,500000.0,SCI Detailed,114,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,General Expenses,Donations-Charitable,detail,general_expenses,0.0,0.0,SCI Detailed,114,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,General Expenses,Donations-Charitable,detail,general_expenses,0.0,0.0,SCI Detailed,114,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,General Expenses,Donations-Charitable,detail,general_expenses,0.0,0.0,SCI Detailed,114,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,General Expenses,Donations-Charitable,detail,general_expenses,0.0,0.0,SCI Detailed,114,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,General Expenses,Donations-Charitable,detail,general_expenses,0.0,0.0,SCI Detailed,114,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,General Expenses,Donations-Charitable,detail,general_expenses,0.0,0.0,SCI Detailed,114,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,General Expenses,Donations-Charitable,detail,general_expenses,0.0,0.0,SCI Detailed,114,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,General Expenses,Donations-Charitable,detail,general_expenses,0.0,0.0,SCI Detailed,114,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,General Expenses,STAFF WELFARE,detail,general_expenses,264000.0,264000.0,SCI Detailed,115,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,General Expenses,Bank Charges,detail,general_expenses,39519.74,39519.74,SCI Detailed,116,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,General Expenses,Bank Charges,detail,general_expenses,0.0,0.0,SCI Detailed,116,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,General Expenses,Bank Charges,detail,general_expenses,1220183.02,1220183.02,SCI Detailed,116,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,General Expenses,Bank Charges,detail,general_expenses,164653.67,164653.67,SCI Detailed,116,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,General Expenses,Bank Charges,detail,general_expenses,1121389.04,1121389.04,SCI Detailed,116,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,General Expenses,Bank Charges,detail,general_expenses,48725.52,48725.52,SCI Detailed,116,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,General Expenses,Bank Charges,detail,general_expenses,44153.42,44153.42,SCI Detailed,116,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,General Expenses,Bank Charges,detail,general_expenses,188635.1,188635.1,SCI Detailed,116,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,General Expenses,Bank Charges,detail,general_expenses,62328.29,62328.29,SCI Detailed,116,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,General Expenses,Bank Charges,detail,general_expenses,906264.69,906264.69,SCI Detailed,116,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,General Expenses,Bank Charges,detail,general_expenses,13887.5,13887.5,SCI Detailed,116,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,General Expenses,(group_subtotal),group_subtotal,,10689907.88,10689907.88,SCI Detailed,117,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,General Expenses,(group_subtotal),group_subtotal,,135969.91,135969.91,SCI Detailed,117,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,General Expenses,(group_subtotal),group_subtotal,,9913002.76,9913002.76,SCI Detailed,117,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,General Expenses,(group_subtotal),group_subtotal,,470581.61,470581.61,SCI Detailed,117,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,General Expenses,(group_subtotal),group_subtotal,,1613242.53,1613242.53,SCI Detailed,117,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,General Expenses,(group_subtotal),group_subtotal,,590909.66,590909.66,SCI Detailed,117,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,General Expenses,(group_subtotal),group_subtotal,,1040832.53,1040832.53,SCI Detailed,117,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,General Expenses,(group_subtotal),group_subtotal,,188635.1,188635.1,SCI Detailed,117,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,General Expenses,(group_subtotal),group_subtotal,,914575.55,914575.55,SCI Detailed,117,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,General Expenses,(group_subtotal),group_subtotal,,3616007.53,3616007.53,SCI Detailed,117,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,General Expenses,(group_subtotal),group_subtotal,,2885655.85,2885655.85,SCI Detailed,117,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,Finance cost,Int paid others,detail,finance_costs,552049.65,552049.65,SCI Detailed,119,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,Finance cost,Int paid others,detail,finance_costs,0.0,0.0,SCI Detailed,119,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,Finance cost,Int paid others,detail,finance_costs,0.0,0.0,SCI Detailed,119,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,Finance cost,Int paid others,detail,finance_costs,0.0,0.0,SCI Detailed,119,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,Finance cost,Int paid others,detail,finance_costs,0.0,0.0,SCI Detailed,119,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,Finance cost,Int paid others,detail,finance_costs,0.0,0.0,SCI Detailed,119,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,Finance cost,Int paid others,detail,finance_costs,0.0,0.0,SCI Detailed,119,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,Finance cost,Int paid others,detail,finance_costs,0.0,0.0,SCI Detailed,119,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,Finance cost,Int paid others,detail,finance_costs,0.0,0.0,SCI Detailed,119,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,Finance cost,Int paid others,detail,finance_costs,0.0,0.0,SCI Detailed,119,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,Finance cost,Int paid others,detail,finance_costs,0.0,0.0,SCI Detailed,119,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,Finance cost,Fin Charges Paid,detail,finance_costs,230327.66,230327.66,SCI Detailed,120,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,Finance cost,Fin Charges Paid,detail,finance_costs,6384.48,6384.48,SCI Detailed,120,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,Finance cost,Fin Charges Paid,detail,finance_costs,1906002.96,1906002.96,SCI Detailed,120,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,Finance cost,Fin Charges Paid,detail,finance_costs,0.0,0.0,SCI Detailed,120,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,Finance cost,Fin Charges Paid,detail,finance_costs,0.0,0.0,SCI Detailed,120,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,Finance cost,Fin Charges Paid,detail,finance_costs,0.0,0.0,SCI Detailed,120,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,Finance cost,Fin Charges Paid,detail,finance_costs,0.0,0.0,SCI Detailed,120,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,Finance cost,Fin Charges Paid,detail,finance_costs,0.0,0.0,SCI Detailed,120,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,Finance cost,Fin Charges Paid,detail,finance_costs,0.0,0.0,SCI Detailed,120,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,Finance cost,Fin Charges Paid,detail,finance_costs,0.0,0.0,SCI Detailed,120,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,Finance cost,Fin Charges Paid,detail,finance_costs,0.0,0.0,SCI Detailed,120,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,Finance cost,(group_subtotal),group_subtotal,,782377.31,782377.31,SCI Detailed,121,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,Finance cost,(group_subtotal),group_subtotal,,6384.48,6384.48,SCI Detailed,121,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,Finance cost,(group_subtotal),group_subtotal,,1906002.96,1906002.96,SCI Detailed,121,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,Finance cost,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,121,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,Finance cost,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,121,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,Finance cost,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,121,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,Finance cost,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,121,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,Finance cost,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,121,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,Finance cost,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,121,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,Finance cost,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,121,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,Finance cost,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,121,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,Taxation,Taxation expense,detail,taxation,43537933.96,43537933.96,SCI Detailed,123,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,Taxation,Taxation expense,detail,taxation,6238384.42,6238384.42,SCI Detailed,123,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,Taxation,Taxation expense,detail,taxation,173605857.83,173605857.83,SCI Detailed,123,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,Taxation,Taxation expense,detail,taxation,16453747.77,16453747.77,SCI Detailed,123,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,Taxation,Taxation expense,detail,taxation,0.0,0.0,SCI Detailed,123,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,Taxation,Taxation expense,detail,taxation,1961617.69,1961617.69,SCI Detailed,123,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,Taxation,Taxation expense,detail,taxation,808674.57,808674.57,SCI Detailed,123,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,Taxation,Taxation expense,detail,taxation,0.0,0.0,SCI Detailed,123,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,Taxation,Taxation expense,detail,taxation,603807.49,603807.49,SCI Detailed,123,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,Taxation,Taxation expense,detail,taxation,0.0,0.0,SCI Detailed,123,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,Taxation,Taxation expense,detail,taxation,4780412.59,4780412.59,SCI Detailed,123,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,Taxation,(group_subtotal),group_subtotal,,43537933.96,43537933.96,SCI Detailed,124,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,Taxation,(group_subtotal),group_subtotal,,6238384.42,6238384.42,SCI Detailed,124,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,Taxation,(group_subtotal),group_subtotal,,173605857.83,173605857.83,SCI Detailed,124,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,Taxation,(group_subtotal),group_subtotal,,16453747.77,16453747.77,SCI Detailed,124,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,Taxation,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,124,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,Taxation,(group_subtotal),group_subtotal,,1961617.69,1961617.69,SCI Detailed,124,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,Taxation,(group_subtotal),group_subtotal,,808674.57,808674.57,SCI Detailed,124,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,Taxation,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,124,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,Taxation,(group_subtotal),group_subtotal,,603807.49,603807.49,SCI Detailed,124,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,Taxation,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,124,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,Taxation,(group_subtotal),group_subtotal,,4780412.59,4780412.59,SCI Detailed,124,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,Taxation,Management Expense,detail,management_expense,0.0,0.0,SCI Detailed,126,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,Taxation,Management Expense,detail,management_expense,0.0,0.0,SCI Detailed,126,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,Taxation,Management Expense,detail,management_expense,0.0,0.0,SCI Detailed,126,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,Taxation,Management Expense,detail,management_expense,7095347.68,7095347.68,SCI Detailed,126,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,Taxation,Management Expense,detail,management_expense,0.0,0.0,SCI Detailed,126,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,Taxation,Management Expense,detail,management_expense,2136494.14,2136494.14,SCI Detailed,126,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,Taxation,Management Expense,detail,management_expense,0.0,0.0,SCI Detailed,126,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,Taxation,Management Expense,detail,management_expense,0.0,0.0,SCI Detailed,126,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,Taxation,Management Expense,detail,management_expense,553730.49,553730.49,SCI Detailed,126,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,Taxation,Management Expense,detail,management_expense,792317.44,792317.44,SCI Detailed,126,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,Taxation,Management Expense,detail,management_expense,0.0,0.0,SCI Detailed,126,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,Taxation,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,127,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,Taxation,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,127,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,Taxation,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,127,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,Taxation,(group_subtotal),group_subtotal,,7095347.68,7095347.68,SCI Detailed,127,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,Taxation,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,127,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,Taxation,(group_subtotal),group_subtotal,,2136494.14,2136494.14,SCI Detailed,127,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,Taxation,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,127,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,Taxation,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,127,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,Taxation,(group_subtotal),group_subtotal,,553730.49,553730.49,SCI Detailed,127,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,Taxation,(group_subtotal),group_subtotal,,792317.44,792317.44,SCI Detailed,127,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,Taxation,(group_subtotal),group_subtotal,,0.0,0.0,SCI Detailed,127,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,Taxation,Total Expenses,total,,454199922.1,454199922.1,SCI Detailed,130,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,Taxation,Total Expenses,total,,15869170.1,15869170.1,SCI Detailed,130,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,Taxation,Total Expenses,total,,328903496.62,328903496.62,SCI Detailed,130,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,Taxation,Total Expenses,total,,45157175.4,45157175.4,SCI Detailed,130,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,Taxation,Total Expenses,total,,50833089.92,50833089.92,SCI Detailed,130,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,Taxation,Total Expenses,total,,19125117.54,19125117.54,SCI Detailed,130,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,Taxation,Total Expenses,total,,23326050.87,23326050.87,SCI Detailed,130,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,Taxation,Total Expenses,total,,20750747.19,20750747.19,SCI Detailed,130,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,Taxation,Total Expenses,total,,5385364.69,5385364.69,SCI Detailed,130,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,Taxation,Total Expenses,total,,35479913.74,35479913.74,SCI Detailed,130,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,Taxation,Total Expenses,total,,5377947.9,5377947.9,SCI Detailed,130,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAAC,SCI,Taxation,Profit Before Tax,total,,-145126446.54,-145126446.54,SCI Detailed,132,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZAMRE,SCI,Taxation,Profit Before Tax,total,,-20794614.72,-20794614.72,SCI Detailed,132,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZARIB,SCI,Taxation,Profit Before Tax,total,,-578686193.13,-578686193.13,SCI Detailed,132,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MALAWI,SCI,Taxation,Profit Before Tax,total,,-51564527.94,-51564527.94,SCI Detailed,132,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,MENA,SCI,Taxation,Profit Before Tax,total,,18137033.24,18137033.24,SCI Detailed,132,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,NIGERIA,SCI,Taxation,Profit Before Tax,total,,-17352538.76,-17352538.76,SCI Detailed,132,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,RWANDA,SCI,Taxation,Profit Before Tax,total,,-2695581.88,-2695581.88,SCI Detailed,132,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZHL,SCI,Taxation,Profit Before Tax,total,,20613916.46,20613916.46,SCI Detailed,132,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,ZATL,SCI,Taxation,Profit Before Tax,total,,-2012691.63,-2012691.63,SCI Detailed,132,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,DRC,SCI,Taxation,Profit Before Tax,total,,10422324.55,10422324.55,SCI Detailed,132,May 2026 Consolidated Accounts.xlsx
2026-05,2026-05-31,C&P,SCI,Taxation,Profit Before Tax,total,,-15934708.62,-15934708.62,SCI Detailed,132,May 2026 Consolidated Accounts.xlsx
