period,entity,statement,statement_line_code,line_label,category_l1,line_order,client_basis_kes,client_presentation_kes
2026-05,C&P,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-05,C&P,SFP,office_cash,Cash - Office Cash,ASSETS,360,6994261.83,6994261.83
2026-05,C&P,SFP,other_receivables,Other Receivables,ASSETS,340,-8300765.58,-8300765.58
2026-05,C&P,SFP,placements,Cash - Placements,ASSETS,390,0.44,0.44
2026-05,C&P,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,0.0,0.0
2026-05,C&P,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-05,C&P,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-05,C&P,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-05,C&P,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-133494469.71,133494469.71
2026-05,C&P,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-25000000.0,25000000.0
2026-05,C&P,SFP,tax_recoverable,Tax recoverable,ASSETS,400,-2172246.59,-2172246.59
2026-05,C&P,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-7847644.39,7847644.39
2026-05,C&P,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,51949586.47,51949586.47
2026-05,C&P,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,0.0,-0.0
2026-05,DRC,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-05,DRC,SCI,advertising_pr,Advertising & PR,EXPENSES,150,2597664.56,2597664.56
2026-05,DRC,SCI,communications,Communications,EXPENSES,120,773453.2,773453.2
2026-05,DRC,SCI,depreciation,Depreciation,EXPENSES,180,1761571.99,1761571.99
2026-05,DRC,SCI,entertainment,Entertainment,EXPENSES,100,322652.86,322652.86
2026-05,DRC,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-05,DRC,SCI,general_expenses,General Expenses,EXPENSES,200,3616007.53,3616007.53
2026-05,DRC,SCI,insurance,Insurance,EXPENSES,160,0.0,0.0
2026-05,DRC,SCI,insurance_commissions,Insurance Commissions,INCOME,40,-25057589.19,25057589.19
2026-05,DRC,SCI,it_costs,IT Costs,EXPENSES,110,385116.32,385116.32
2026-05,DRC,SCI,management_expense,Management Expense,EXPENSES,210,792317.44,792317.44
2026-05,DRC,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,1133376.67,1133376.67
2026-05,DRC,SCI,other_income,Other Income,INCOME,70,0.0,-0.0
2026-05,DRC,SCI,personnel_costs,Personnel Costs,EXPENSES,80,9404193.7,9404193.7
2026-05,DRC,SCI,premises,Premises,EXPENSES,140,5335890.66,5335890.66
2026-05,DRC,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,337546.35,337546.35
2026-05,DRC,SCI,professional_fees,Professional Fees,EXPENSES,170,6262981.67,6262981.67
2026-05,DRC,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-05,DRC,SCI,taxation,Taxation,EXPENSES,230,0.0,0.0
2026-05,DRC,SCI,travelling,Travelling,EXPENSES,90,2757140.78,2757140.78
2026-05,DRC,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-05,DRC,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-05,DRC,SFP,deferred_tax,Deferred tax,ASSETS,310,0.0,0.0
2026-05,DRC,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-05,DRC,SFP,deposits,Cash - Deposits,ASSETS,380,0.0,0.0
2026-05,DRC,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,-10100080.74,-10100080.74
2026-05,DRC,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-05,DRC,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-05,DRC,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-05,DRC,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,10422324.55,-10422324.55
2026-05,DRC,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-05,DRC,SFP,office_cash,Cash - Office Cash,ASSETS,360,10082525.42,10082525.42
2026-05,DRC,SFP,other_receivables,Other Receivables,ASSETS,340,11589120.67,11589120.67
2026-05,DRC,SFP,placements,Cash - Placements,ASSETS,390,646788.74,646788.74
2026-05,DRC,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,11889696.1,11889696.1
2026-05,DRC,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,-51641252.09,51641252.09
2026-05,DRC,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-05,DRC,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-05,DRC,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,51317216.45,-51317216.45
2026-05,DRC,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-74512049.25,74512049.25
2026-05,DRC,SFP,tax_recoverable,Tax recoverable,ASSETS,400,12064.99,12064.99
2026-05,DRC,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,1371782.93,-1371782.93
2026-05,DRC,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,38904940.27,38904940.27
2026-05,DRC,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,16921.97,-16921.97
2026-05,MALAWI,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-05,MALAWI,SCI,advertising_pr,Advertising & PR,EXPENSES,150,1719429.87,1719429.87
2026-05,MALAWI,SCI,communications,Communications,EXPENSES,120,384905.73,384905.73
2026-05,MALAWI,SCI,depreciation,Depreciation,EXPENSES,180,6692725.3,6692725.3
2026-05,MALAWI,SCI,entertainment,Entertainment,EXPENSES,100,1040557.31,1040557.31
2026-05,MALAWI,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-05,MALAWI,SCI,general_expenses,General Expenses,EXPENSES,200,470581.62,470581.62
2026-05,MALAWI,SCI,insurance,Insurance,EXPENSES,160,1399831.09,1399831.09
2026-05,MALAWI,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-05,MALAWI,SCI,it_costs,IT Costs,EXPENSES,110,0.0,0.0
2026-05,MALAWI,SCI,management_expense,Management Expense,EXPENSES,210,7095347.68,7095347.68
2026-05,MALAWI,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,382765.14,382765.14
2026-05,MALAWI,SCI,other_income,Other Income,INCOME,70,-5783284.61,5783284.61
2026-05,MALAWI,SCI,pension_admin_fee,Pension Admin Fee,INCOME,20,-90938418.73,90938418.73
2026-05,MALAWI,SCI,personnel_costs,Personnel Costs,EXPENSES,80,18707974.83,18707974.83
2026-05,MALAWI,SCI,premises,Premises,EXPENSES,140,2031998.15,2031998.15
2026-05,MALAWI,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,1017041.99,1017041.99
2026-05,MALAWI,SCI,professional_fees,Professional Fees,EXPENSES,170,2035534.15,2035534.15
2026-05,MALAWI,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-05,MALAWI,SCI,taxation,Taxation,EXPENSES,230,16453747.77,16453747.77
2026-05,MALAWI,SCI,travelling,Travelling,EXPENSES,90,2178482.56,2178482.56
2026-05,MALAWI,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-05,MALAWI,SFP,computer_software,Intangible - computer software,ASSETS,250,10180633.72,10180633.72
2026-05,MALAWI,SFP,deferred_tax,Deferred tax,ASSETS,310,10851171.17,10851171.17
2026-05,MALAWI,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-05,MALAWI,SFP,deposits,Cash - Deposits,ASSETS,380,106132109.06,106132109.06
2026-05,MALAWI,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,-50349424.81,-50349424.81
2026-05,MALAWI,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-05,MALAWI,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-05,MALAWI,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-05,MALAWI,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-35110780.17,35110780.17
2026-05,MALAWI,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-05,MALAWI,SFP,office_cash,Cash - Office Cash,ASSETS,360,5027953.61,5027953.61
2026-05,MALAWI,SFP,other_receivables,Other Receivables,ASSETS,340,6551360.6,6551360.6
2026-05,MALAWI,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-05,MALAWI,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,11871203.33,11871203.33
2026-05,MALAWI,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-05,MALAWI,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-05,MALAWI,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-05,MALAWI,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-112067687.32,112067687.32
2026-05,MALAWI,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-827525.86,827525.86
2026-05,MALAWI,SFP,tax_recoverable,Tax recoverable,ASSETS,400,810571.7,810571.7
2026-05,MALAWI,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-22873584.14,22873584.14
2026-05,MALAWI,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,99339636.49,99339636.49
2026-05,MALAWI,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-29535637.36,29535637.36
2026-05,MENA,SCI,actuarial_fees,Actuarial Fees,INCOME,10,-32696056.68,32696056.68
2026-05,MENA,SCI,advertising_pr,Advertising & PR,EXPENSES,150,1674165.06,1674165.06
2026-05,MENA,SCI,communications,Communications,EXPENSES,120,0.0,0.0
2026-05,MENA,SCI,depreciation,Depreciation,EXPENSES,180,0.0,0.0
2026-05,MENA,SCI,entertainment,Entertainment,EXPENSES,100,0.0,0.0
2026-05,MENA,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-05,MENA,SCI,general_expenses,General Expenses,EXPENSES,200,1613242.53,1613242.53
2026-05,MENA,SCI,insurance,Insurance,EXPENSES,160,0.0,0.0
2026-05,MENA,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-05,MENA,SCI,it_costs,IT Costs,EXPENSES,110,1011729.56,1011729.56
2026-05,MENA,SCI,management_expense,Management Expense,EXPENSES,210,0.0,0.0
2026-05,MENA,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,0.0,0.0
2026-05,MENA,SCI,other_income,Other Income,INCOME,70,0.0,-0.0
2026-05,MENA,SCI,pension_admin_fee,Pension Admin Fee,INCOME,20,0.0,-0.0
2026-05,MENA,SCI,personnel_costs,Personnel Costs,EXPENSES,80,23057179.91,23057179.91
2026-05,MENA,SCI,premises,Premises,EXPENSES,140,3458237.18,3458237.18
2026-05,MENA,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,0.0,0.0
2026-05,MENA,SCI,professional_fees,Professional Fees,EXPENSES,170,18354406.74,18354406.74
2026-05,MENA,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-05,MENA,SCI,taxation,Taxation,EXPENSES,230,0.0,0.0
2026-05,MENA,SCI,travelling,Travelling,EXPENSES,90,1664128.94,1664128.94
2026-05,MENA,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-05,MENA,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-05,MENA,SFP,deferred_revenue,Deferred Revenue,EQUITY AND LIABILITIES,490,-12257280.0,12257280.0
2026-05,MENA,SFP,deferred_tax,Deferred tax,ASSETS,310,0.0,0.0
2026-05,MENA,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-05,MENA,SFP,deposits,Cash - Deposits,ASSETS,380,0.0,0.0
2026-05,MENA,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,0.0,0.0
2026-05,MENA,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-05,MENA,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-05,MENA,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-05,MENA,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,18137033.24,-18137033.24
2026-05,MENA,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,-41464061.61,41464061.61
2026-05,MENA,SFP,office_cash,Cash - Office Cash,ASSETS,360,13004484.84,13004484.84
2026-05,MENA,SFP,other_receivables,Other Receivables,ASSETS,340,9281539.86,9281539.86
2026-05,MENA,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-05,MENA,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,10248743.96,10248743.96
2026-05,MENA,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-05,MENA,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-05,MENA,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-05,MENA,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-7252190.26,7252190.26
2026-05,MENA,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-32906953.27,32906953.27
2026-05,MENA,SFP,tax_recoverable,Tax recoverable,ASSETS,400,0.0,0.0
2026-05,MENA,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-43788975.21,43788975.21
2026-05,MENA,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,87073350.76,87073350.76
2026-05,MENA,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-75695.84,75695.84
2026-05,NIGERIA,SCI,actuarial_fees,Actuarial Fees,INCOME,10,-36154819.63,36154819.63
2026-05,NIGERIA,SCI,advertising_pr,Advertising & PR,EXPENSES,150,141450.39,141450.39
2026-05,NIGERIA,SCI,communications,Communications,EXPENSES,120,310441.16,310441.16
2026-05,NIGERIA,SCI,depreciation,Depreciation,EXPENSES,180,433120.9,433120.9
2026-05,NIGERIA,SCI,entertainment,Entertainment,EXPENSES,100,125689.04,125689.04
2026-05,NIGERIA,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-05,NIGERIA,SCI,general_expenses,General Expenses,EXPENSES,200,590909.66,590909.66
2026-05,NIGERIA,SCI,insurance,Insurance,EXPENSES,160,205581.1,205581.1
2026-05,NIGERIA,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-05,NIGERIA,SCI,it_costs,IT Costs,EXPENSES,110,79985.48,79985.48
2026-05,NIGERIA,SCI,management_expense,Management Expense,EXPENSES,210,2136494.14,2136494.14
2026-05,NIGERIA,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,437888.3,437888.3
2026-05,NIGERIA,SCI,other_income,Other Income,INCOME,70,-322836.68,322836.68
2026-05,NIGERIA,SCI,pension_admin_fee,Pension Admin Fee,INCOME,20,0.0,-0.0
2026-05,NIGERIA,SCI,personnel_costs,Personnel Costs,EXPENSES,80,11236257.54,11236257.54
2026-05,NIGERIA,SCI,premises,Premises,EXPENSES,140,1111452.83,1111452.83
2026-05,NIGERIA,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,76717.97,76717.97
2026-05,NIGERIA,SCI,professional_fees,Professional Fees,EXPENSES,170,1151451.0,1151451.0
2026-05,NIGERIA,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-05,NIGERIA,SCI,taxation,Taxation,EXPENSES,230,1961617.69,1961617.69
2026-05,NIGERIA,SCI,travelling,Travelling,EXPENSES,90,1087678.03,1087678.03
2026-05,NIGERIA,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-05,NIGERIA,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-05,NIGERIA,SFP,deferred_tax,Deferred tax,ASSETS,310,59255.7,59255.7
2026-05,NIGERIA,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-05,NIGERIA,SFP,deposits,Cash - Deposits,ASSETS,380,0.0,0.0
2026-05,NIGERIA,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,330914.5,330914.5
2026-05,NIGERIA,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-05,NIGERIA,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-05,NIGERIA,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,943698.92,943698.92
2026-05,NIGERIA,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-15390921.07,15390921.07
2026-05,NIGERIA,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-05,NIGERIA,SFP,office_cash,Cash - Office Cash,ASSETS,360,287148.42,287148.42
2026-05,NIGERIA,SFP,other_receivables,Other Receivables,ASSETS,340,7931829.24,7931829.24
2026-05,NIGERIA,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-05,NIGERIA,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,3610037.41,3610037.41
2026-05,NIGERIA,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-05,NIGERIA,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-05,NIGERIA,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-05,NIGERIA,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-8070553.99,8070553.99
2026-05,NIGERIA,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-6605892.46,6605892.46
2026-05,NIGERIA,SFP,tax_recoverable,Tax recoverable,ASSETS,400,-6758396.03,-6758396.03
2026-05,NIGERIA,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-6666625.93,6666625.93
2026-05,NIGERIA,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,30340870.5,30340870.5
2026-05,NIGERIA,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-11365.21,11365.21
2026-05,RWANDA,SCI,actuarial_fees,Actuarial Fees,INCOME,10,-4283604.75,4283604.75
2026-05,RWANDA,SCI,advertising_pr,Advertising & PR,EXPENSES,150,100925.25,100925.25
2026-05,RWANDA,SCI,communications,Communications,EXPENSES,120,498128.52,498128.52
2026-05,RWANDA,SCI,depreciation,Depreciation,EXPENSES,180,1485383.65,1485383.65
2026-05,RWANDA,SCI,entertainment,Entertainment,EXPENSES,100,245702.41,245702.41
2026-05,RWANDA,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-05,RWANDA,SCI,general_expenses,General Expenses,EXPENSES,200,1040832.52,1040832.52
2026-05,RWANDA,SCI,insurance,Insurance,EXPENSES,160,200268.11,200268.11
2026-05,RWANDA,SCI,insurance_commissions,Insurance Commissions,INCOME,40,-20846563.48,20846563.48
2026-05,RWANDA,SCI,it_costs,IT Costs,EXPENSES,110,97553.11,97553.11
2026-05,RWANDA,SCI,management_expense,Management Expense,EXPENSES,210,0.0,0.0
2026-05,RWANDA,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,293920.69,293920.69
2026-05,RWANDA,SCI,other_income,Other Income,INCOME,70,-546170.59,546170.59
2026-05,RWANDA,SCI,pension_admin_fee,Pension Admin Fee,INCOME,20,-345293.93,345293.93
2026-05,RWANDA,SCI,personnel_costs,Personnel Costs,EXPENSES,80,15867219.65,15867219.65
2026-05,RWANDA,SCI,premises,Premises,EXPENSES,140,1207297.51,1207297.51
2026-05,RWANDA,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,102776.55,102776.55
2026-05,RWANDA,SCI,professional_fees,Professional Fees,EXPENSES,170,469088.56,469088.56
2026-05,RWANDA,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-05,RWANDA,SCI,taxation,Taxation,EXPENSES,230,808674.57,808674.57
2026-05,RWANDA,SCI,travelling,Travelling,EXPENSES,90,1716954.33,1716954.33
2026-05,RWANDA,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-05,RWANDA,SFP,computer_software,Intangible - computer software,ASSETS,250,3445664.73,3445664.73
2026-05,RWANDA,SFP,deferred_tax,Deferred tax,ASSETS,310,-666293.0,-666293.0
2026-05,RWANDA,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-05,RWANDA,SFP,deposits,Cash - Deposits,ASSETS,380,22143489.81,22143489.81
2026-05,RWANDA,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,-1363435.87,-1363435.87
2026-05,RWANDA,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-05,RWANDA,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-05,RWANDA,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-05,RWANDA,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-1886907.32,1886907.32
2026-05,RWANDA,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-05,RWANDA,SFP,office_cash,Cash - Office Cash,ASSETS,360,18082370.55,18082370.55
2026-05,RWANDA,SFP,other_receivables,Other Receivables,ASSETS,340,764708.59,764708.59
2026-05,RWANDA,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-05,RWANDA,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,8492012.89,8492012.89
2026-05,RWANDA,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-05,RWANDA,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-05,RWANDA,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-05,RWANDA,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,501178.2,-501178.2
2026-05,RWANDA,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-51307445.62,51307445.62
2026-05,RWANDA,SFP,tax_recoverable,Tax recoverable,ASSETS,400,-807665.27,-807665.27
2026-05,RWANDA,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-4391063.21,4391063.21
2026-05,RWANDA,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,6991030.57,6991030.57
2026-05,RWANDA,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,2354.95,-2354.95
2026-05,ZAAC,SCI,actuarial_fees,Actuarial Fees,INCOME,10,-176649945.08,176649945.08
2026-05,ZAAC,SCI,advertising_pr,Advertising & PR,EXPENSES,150,10909331.26,10909331.26
2026-05,ZAAC,SCI,communications,Communications,EXPENSES,120,2114494.53,2114494.53
2026-05,ZAAC,SCI,depreciation,Depreciation,EXPENSES,180,17078408.94,17078408.94
2026-05,ZAAC,SCI,entertainment,Entertainment,EXPENSES,100,13074837.21,13074837.21
2026-05,ZAAC,SCI,finance_costs,Finance cost,EXPENSES,220,782377.31,782377.31
2026-05,ZAAC,SCI,general_expenses,General Expenses,EXPENSES,200,10689907.88,10689907.88
2026-05,ZAAC,SCI,insurance,Insurance,EXPENSES,160,6582066.25,6582066.25
2026-05,ZAAC,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-05,ZAAC,SCI,it_costs,IT Costs,EXPENSES,110,23059040.17,23059040.17
2026-05,ZAAC,SCI,management_expense,Management Expense,EXPENSES,210,0.0,0.0
2026-05,ZAAC,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,5871651.35,5871651.35
